multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad
3905,5777770,1932-01-01,00:00,108.0,80,RUTA 9,R02,PAGADA,28.0,True
3907,41RSTZ,2020-10-09,20:46,85.0,80,AV LIBERTADOR,R03,PAGADA,5.0,True
3909,WU341A,2022-03-25,11:38,124.0,80,RUTA 9,R01,IMPAGA,44.0,True
3911,TL03GOG,2024-02-07,20:47,158.0,80,AV LIBERTADOR,R01,PAGADA,78.0,True
3913,VNK296GP,2022-09-24,16:22,135.0,80,RUTA 9,R03,APELADA,55.0,True
3914,8B90638,2022-06-21,00:00,50.0,40,AV SIEMPRE VIVA,R03,APELADA,10.0,True
3915,M20CPR,1932-01-01,10:40,104.0,40,AV SIEMPRE VIVA,R01,PAGADA,64.0,True
3916,M20CPR,2021-11-15,00:00,109.0,80,AV LIBERTADOR,R01,PAGADA,29.0,True
3919,DK414N,2023-04-15,10:40,121.0,60,AV SIEMPRE VIVA,R01,IMPAGA,61.0,True
3926,MVU4688,2022-06-21,20:47,130.0,60,AV LIBERTADOR,R01,PAGADA,70.0,True
3928,41RSTZ,1932-01-01,16:22,61.0,40,AV LIBERTADOR,R03,PAGADA,21.0,True
3929,FVIOUHP,2022-01-19,11:39,141.0,80,AV SIEMPRE VIVA,,APELADA,61.0,True
3933,BP717,2021-05-22,11:39,80.0,40,RUTA 9,,PAGADA,40.0,True
3938,691XC80,2021-05-05,10:41,64.0,40,AV LIBERTADOR,R03,IMPAGA,24.0,True
3939,RFH373,2020-05-01,20:47,143.0,80,AV LIBERTADOR,R03,IMPAGA,63.0,True
3942,T0YDR,1932-01-01,11:40,110.0,40,AV SIEMPRE VIVA,R01,ERROR,70.0,True
3944,CD05601,1932-01-01,16:23,47.0,40,RUTA 9,,PAGADA,7.0,True
3945,6NCE831,1932-01-01,10:41,95.0,60,RUTA 9,,ERROR,35.0,True
3946,691XC80,2023-09-12,11:40,45.0,40,AV SIEMPRE VIVA,R02,ERROR,5.0,True
3950,XIIUME,2022-03-17,00:00,74.0,40,AV SIEMPRE VIVA,R01,IMPAGA,34.0,True
3952,YLO8WUE,2021-08-06,16:23,102.0,80,AV SIEMPRE VIVA,,ERROR,22.0,True
3953,HAMSTUR,2022-04-30,10:41,44.0,40,RUTA 9,R03,ERROR,4.0,True
3954,PIW4215,2021-07-31,10:41,130.0,60,AV SIEMPRE VIVA,R01,IMPAGA,70.0,True
3956,81ZFJD,2020-10-30,11:41,118.0,80,AV LIBERTADOR,R01,APELADA,38.0,True
3957,CBMUK,2021-10-03,16:24,142.0,80,RUTA 9,R01,ERROR,62.0,True
3960,MPX9357,2020-09-17,11:41,124.0,60,AV LIBERTADOR,R03,APELADA,64.0,True
3961,MVU4688,2023-10-28,20:48,108.0,60,AV SIEMPRE VIVA,R01,ERROR,48.0,True
3964,BX55DOG,2023-10-30,11:41,146.0,80,RUTA 9,R03,ERROR,66.0,True
3966,FD1475,2023-04-22,10:42,131.0,80,RUTA 9,R02,APELADA,51.0,True
3967,MX60NZA,2022-06-22,16:24,123.0,80,AV LIBERTADOR,R01,PAGADA,43.0,True
3968,BB8986,2021-12-21,11:41,91.0,40,AV SIEMPRE VIVA,R01,IMPAGA,51.0,True
3970,TL03GOG,2024-01-14,10:42,80.0,40,AV LIBERTADOR,R02,ERROR,40.0,True
3971,DK414N,2020-07-28,10:42,119.0,80,AV LIBERTADOR,R03,APELADA,39.0,True
3973,589222,2020-08-24,20:48,98.0,80,AV SIEMPRE VIVA,R01,ERROR,18.0,True
3974,WU08YWC,2022-08-31,00:00,77.0,60,AV LIBERTADOR,,IMPAGA,17.0,True
3977,HF58HXP,2020-04-06,11:42,154.0,80,RUTA 9,,ERROR,74.0,True
3979,M20CPR,2020-03-13,16:25,118.0,60,AV LIBERTADOR,R02,ERROR,58.0,True
3984,AWS167,2020-05-03,11:42,125.0,60,AV LIBERTADOR,,ERROR,65.0,True
3986,5777770,2021-02-01,11:42,48.0,40,AV LIBERTADOR,,PAGADA,8.0,True
3990,M20CPR,2022-02-05,10:42,92.0,40,AV SIEMPRE VIVA,R01,IMPAGA,52.0,True
3994,M20CPR,1932-01-01,00:00,64.0,60,AV SIEMPRE VIVA,R01,IMPAGA,4.0,True
